id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
661314,"Athens, A suburban beauty downtown",2526645,Periklis,,ΣΤΑΔΙΟ,37.965688188280424,23.7450459785768,Entire home/apt,45,2,330,2018-10-19,4.40,2,360
661776,"Authentic Athenian, Big&Classy@heart of city!(11p)",3341062,Maria,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99012336544345,23.723941865201844,Entire home/apt,39,2,186,2018-10-22,2.75,1,352
666874,Acropolis & Agora Panoramic View!,3372896,Hera,,ΘΗΣΕΙΟ,37.97723956777034,23.723302998125632,Entire home/apt,90,3,33,2016-09-15,0.49,1,365
674018,Spacious Comfy flat -near Acropolis,3421891,Pantelis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96511182912868,23.733192277205383,Entire home/apt,45,2,165,2018-04-03,2.27,4,342
679661,Beautiful CENTRAL Flat in Athens,3418956,Alexandra,,ΑΜΠΕΛΟΚΗΠΟΙ,37.985185861797326,23.755912341409513,Entire home/apt,50,2,28,2018-10-19,0.38,1,15
681173,Beautiful street  - Acropolis view,3468523,Yannis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98904194620075,23.737423772179902,Entire home/apt,50,2,21,2018-09-30,0.54,1,302
688483,Perfect Guest Room near Acropolis!,3514860,Kalliopi,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.964303587385864,23.73657675072016,Private room,25,2,94,2018-10-28,1.26,2,268
691025,Value for money in Heart of Athens!,3514860,Kalliopi,,ΣΤΑΔΙΟ,37.964642693979705,23.7343842907651,Entire home/apt,60,2,49,2018-08-17,0.66,2,178
693741,Design Loft,3548837,George,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97624459674453,23.723542778689787,Entire home/apt,37,1,200,2018-10-24,4.27,1,326
695173,Unique Central Artistic Flat Athens,3557919,Soula,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96365486578631,23.728422972935242,Entire home/apt,79,3,195,2018-10-31,3.51,1,350
702480,"Bright, Calming Retreat with a Balcony",2539665,Πυγμαλίων,,ΚΟΛΩΝΟΣ,38.00204565007403,23.717311370814954,Entire home/apt,30,3,334,2018-11-13,4.51,1,280
707922,CENTRAL FLAT overlooking Pine Park!,3640077,Chloe,,ΙΛΙΣΙΑ,37.97575037956242,23.753609695835998,Entire home/apt,40,30,34,2016-10-08,0.46,1,363
709960,Vintage apartment in historic center,2534881,Haris,,ΠΕΤΡΑΛΩΝΑ,37.97350471561005,23.71526145634044,Entire home/apt,83,3,86,2018-11-11,1.28,2,282
711554,By the hill,3625710,Ilias,,ΑΚΡΟΠΟΛΗ,37.964826164865364,23.718249218356203,Entire home/apt,54,3,235,2018-11-04,3.20,2,323
718941,American style 4 Bed 4 Bath by RealGreece,2810938,Carole & Basil,,ΠΑΓΚΡΑΤΙ,37.96755342356356,23.751627461159067,Entire home/apt,272,3,6,2018-06-01,0.08,5,74
720953,Luxury flat in the heart of Athens,3722354,Sabina,,ΛΥΚΑΒΗΤΤΟΣ,37.984862920555294,23.74296033618904,Entire home/apt,79,3,8,2015-06-30,0.16,1,349
724485,5ΤΗ FLOOR WITH A VIEW DOWNTOWN ,3745284,Elpidoforos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.989722921023194,23.73707235863805,Entire home/apt,25,3,379,2018-11-04,5.14,1,332
725215,"Center 2, Metro 30m, Satelite TV",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99341040867505,23.73028107980652,Entire home/apt,69,2,12,2018-04-08,0.17,9,365
726412,Lovely room in historic center,2534881,Haris,,ΠΕΤΡΑΛΩΝΑ,37.973379257285984,23.715367529012795,Private room,20,2,4,2017-02-20,0.06,2,63
727374,Casavathel1 Athens Center Apartment,3756353,Thelma,,ΝΙΡΒΑΝΑ,38.01391912616874,23.725366227508598,Entire home/apt,25,2,321,2018-11-03,4.38,3,287
728383,Athenian Loft with Acropolis View,748818,George,,ΝΕΟΣ ΚΟΣΜΟΣ,37.960625366684184,23.73551327160433,Entire home/apt,100,2,111,2018-10-27,1.60,79,312
751280,Metro  Acropolis  !!!!!!!!!!!!!!,3950691,Claudia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9680806820769,23.726948202094786,Entire home/apt,55,1,75,2018-07-04,1.07,1,356
752058,an art -deco architecture atelier business ready,3954884,Τimmi,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00258573427591,23.732806359395763,Entire home/apt,38,2,167,2018-06-09,2.46,2,333
753164,STUDIO 18m2 A2  IN ATHENS,3961722,Eurydice,,ΑΝΩ ΚΥΨΕΛΗ,38.00798214148827,23.738182422256816,Entire home/apt,15,7,30,2018-09-30,0.42,4,283
758870,Discover Athens! Central ap/ment!!,3999271,Emily,,ΚΕΡΑΜΕΙΚΟΣ,37.981155562061474,23.722859172038163,Entire home/apt,59,1,73,2017-05-03,1.09,2,365
761910,NEW COZY APPARTMENT-GREAT OFFER!,4015564,Ilektra,,ΝΙΡΒΑΝΑ,38.00288976592756,23.726108315690546,Entire home/apt,28,2,0,,,1,349
764650,"Sunny garden, Centre of Athens",4031168,Yiannis,,ΚΕΡΑΜΕΙΚΟΣ,37.98357098503129,23.71563394178142,Entire home/apt,65,2,133,2018-10-30,1.94,1,337
766382,The Anthony Quinn Suite,2356315,Alice Inn,,ΖΑΠΠΕΙΟ,37.97145628079911,23.733470553286434,Private room,100,1,44,2018-10-28,0.61,4,340
767272,Luxury Gallery garden house ,964919,Rebecca,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98412496922929,23.721077603262483,Entire home/apt,350,3,2,2017-06-09,0.04,2,365
770808,LOCAL VIBES / CENTRAL AREA / COOL SAFE PLACES,301707,Penny,,ΚΕΡΑΜΕΙΚΟΣ,37.980694869978244,23.716079926936644,Entire home/apt,40,1,81,2018-07-10,1.13,1,365
776499,deluxe studio under Acropolis ,3909089,Nantia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97544970829538,23.729320326865814,Entire home/apt,54,2,241,2018-10-28,3.58,1,357
776759,Verdant large veranda with hammocks,3971505,Katerina,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98865578234201,23.710932856696097,Entire home/apt,35,5,45,2018-05-03,0.69,1,307
778192,"118sq,m.in Athens downtown?Awesome! 4",556615,Miglen,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98369780133639,23.728842163212924,Entire home/apt,69,2,46,2018-04-30,0.65,13,52
781111,Visit Athens as an Athenian,4119817,Dorothéa,,ΙΛΙΣΙΑ,37.976313551133494,23.751807541351354,Entire home/apt,69,4,30,2018-09-10,0.51,1,303
783657,Artistic studio in Syntagma with Acropolis view,4082977,Sofi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97705272709711,23.7314407123126,Entire home/apt,58,2,322,2018-11-03,4.45,3,323
783955,New- A beautiful apartment,4134047,Theo,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.988695985288594,23.73489064055435,Entire home/apt,55,3,0,,,1,362
784414,Nice Apt 98m2 Center Athens,4136310,Maria-Louisa,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.999022902708276,23.729081947501513,Entire home/apt,35,1,1,2016-08-15,0.04,1,365
800755,The 1 and only Acropolis penthouse!,121318,Francis,,ΑΚΡΟΠΟΛΗ,37.975263973099906,23.72228502733869,Entire home/apt,90,1,153,2018-11-11,2.20,2,326
802206,Stay at Plaka's Cathedral square & walk everywhere,4222546,Paris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975871422423694,23.731403546421024,Entire home/apt,40,4,31,2018-11-04,0.57,3,336
802244,"Your clean,quiet,cozy Kolonaki stay",4222546,Paris,,ΚΟΛΩΝΑΚΙ,37.977114261751865,23.745299015899572,Entire home/apt,40,4,32,2018-10-23,0.76,3,268
807239,Appartment @ Kypriadou district,4248171,Natasha,,ΑΝΩ ΠΑΤΗΣΙΑ,38.021204127552274,23.740732787531844,Entire home/apt,24,3,4,2017-12-17,0.10,1,287
809874,Wonderfull Penthouse!!,4259738,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96428518958284,23.72193851875089,Entire home/apt,86,3,56,2018-10-23,0.82,1,287
811912,PETIT APPARTEMENT A  ATHENES G3  ,3961722,Eurydice,,ΑΝΩ ΚΥΨΕΛΗ,38.008054490727446,23.738557184527124,Entire home/apt,20,5,15,2017-11-03,0.22,4,310
814119,Athens Greece. Kolonaki City Centre,4277991,Lietta,,ΚΟΛΩΝΑΚΙ,37.97998649179491,23.75132855546017,Entire home/apt,100,1,2,2018-06-27,0.30,1,340
814643,DRINA,4280158,Giorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98402491184483,23.754832802039612,Entire home/apt,26,2,30,2018-05-14,0.54,1,76
814729,Breathtaking Acropolis Family home,4280520,Dionissis,,ΑΚΡΟΠΟΛΗ,37.969837687713856,23.728101247599295,Entire home/apt,120,5,49,2018-08-30,0.71,1,93
837630,Stylish 1 bed'm apt. Roof top. Great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97974654367747,23.724852616151985,Entire home/apt,62,2,14,2017-07-22,0.21,60,334
837712,Large apt. Roof top with great views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978496519055604,23.72537147945209,Entire home/apt,68,2,13,2018-01-01,0.27,60,341
837952,Trendy apts. Roof top terrace with amazing views!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978584392595536,23.725948299029053,Entire home/apt,131,2,34,2018-08-14,0.51,60,334
841788,"Youthful , bright maisonette in central Athens",4395551,Akis,,ΚΥΨΕΛΗ,37.99912787704554,23.739971383672618,Entire home/apt,50,5,1,2013-07-07,0.02,13,0
841795,"Cozy, independent studio in Athens center",4395551,Akis,,ΚΥΨΕΛΗ,37.99914089711302,23.740212323380693,Entire home/apt,35,5,0,,,13,0
841806,"Modern,independent studio in Athens with city view",4395551,Akis,,ΚΥΨΕΛΗ,38.000653709903624,23.739710296465375,Entire home/apt,40,3,0,,,13,92
849434,Quiet apartm in a safe area behind the U.S embassy,4434520,Ioanna,,ΚΟΛΩΝΑΚΙ,37.98155120038301,23.75306812387394,Entire home/apt,80,1,17,2017-08-03,0.32,1,358
868095,Amazing Loft for 3 / Athens Center,4570845,Antonis,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.985846360883805,23.733533325094186,Entire home/apt,65,2,25,2018-07-08,0.78,1,364
878526,Your Home Away from Home-Hilton Area,4544938,Artemis,,ΙΛΙΣΙΑ,37.978135903896835,23.753883218255528,Entire home/apt,70,2,20,2018-09-30,0.38,1,348
886724,Luxury Boutique Appartment -Athens,4700824,Athina,,ΚΥΨΕΛΗ,37.99671141569819,23.737603932414036,Entire home/apt,57,3,19,2018-07-12,0.36,1,349
891184,live@the historic center,4723074,Ilias,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.981345201934815,23.72018994237477,Private room,30,2,46,2018-08-30,0.67,2,328
896212,Dreamstudio inside Multi level Garden !,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.988341416055974,23.738766067076448,Entire home/apt,45,2,258,2018-11-08,3.71,20,352
905315,Dream Studio hidden by Μulti level Garden !,4777984,Romanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98795868703373,23.737320309381047,Entire home/apt,40,2,280,2018-10-29,4.10,20,337
906698,"Spacious, Rare & Luxurious Home in Plaka-Acropolis",417146,Anastasia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97401006128321,23.731927007604003,Entire home/apt,74,2,246,2018-10-28,3.59,2,365
911251,"Lovely, central 1BR apartment near to Acropolis",43566,Toula,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95976025196922,23.729770434065752,Entire home/apt,55,2,12,2015-07-25,0.22,3,365
912287,New cozy  economic great location  ,4895067,Marinos,,ΝΕΑ ΚΥΨΕΛΗ,38.001458754550136,23.745739786187215,Entire home/apt,24,3,104,2018-09-24,1.51,1,351
912425,"Central Ath Metro, Large apt in heritage building",4895605,Isabella,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.992111340586604,23.730801007855312,Entire home/apt,45,1,43,2018-11-07,2.50,1,365
916135,Unique Penthouse Athens Hilton Area,1409607,Ioannis,,ΙΛΙΣΙΑ,37.97687981084812,23.752535041647068,Entire home/apt,80,3,44,2018-10-02,0.66,2,364
918776,Athens Soul Apartments Psiri,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97749695808175,23.725431996745687,Entire home/apt,40,3,271,2018-11-04,3.91,3,351
918812,Athens Soul Apartments Plaka,4935030,Dimitris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.969859435055255,23.731203858464916,Entire home/apt,40,3,283,2018-11-11,4.12,3,359
932359,25min. walking distance from center,163481,Alexandros,,ΓΟΥΒΑ,37.962024767822115,23.743484534528047,Entire home/apt,19,7,75,2018-10-19,1.11,2,364
940213,3 apts in 1 building. Roof terrace. Next to Plaka.,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97951417452899,23.72452256388045,Entire home/apt,182,2,20,2018-09-27,0.32,60,330
947552,"Smart, simple and comfy in Kolonaki",5136160,Vassilis & Roula,,ΚΟΛΩΝΑΚΙ,37.97870106648818,23.745020833689804,Entire home/apt,60,4,31,2018-03-31,0.45,1,47
956127,Dream Penthouse in Athens-Kolonaki,5044938,"Nicoletta, Christina, Alexandra",,ΚΟΛΩΝΑΚΙ,37.97728368299692,23.74659921215958,Entire home/apt,175,2,155,2018-11-11,2.32,1,357
956538,Colors in the heart of Athens,5198545,Maro,,ΚΕΡΑΜΕΙΚΟΣ,37.98009954917973,23.721250430149226,Entire home/apt,90,7,11,2016-04-13,0.18,1,193
968409,MID- LONG TERM IDEAL FOR EXECUTIVES,460553,Johanna,,ΚΟΛΩΝΑΚΙ,37.98090098693006,23.754855065966826,Entire home/apt,28,30,12,2016-11-13,0.22,1,75
974442,7th floor apartment with great view,3349638,Stefanos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98876476928413,23.746196478155724,Entire home/apt,45,3,5,2018-07-31,0.18,2,137
993348,New Acropolis View Central Loft,3849057,Ignatios,,ΓΟΥΔΙ,37.98789822113879,23.768034435371874,Entire home/apt,34,2,262,2018-10-02,3.98,3,74
993583,Flat near METRO Αttiki downtown,5458211,Christos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99660027889899,23.724874517612847,Entire home/apt,29,2,107,2018-10-23,1.62,1,365
1004858,Academia Loft - Apartment with Pool,5527135,George,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98600037998997,23.714085288216438,Entire home/apt,180,2,15,2018-10-23,0.23,1,365
1019621,The Betty Boop Suite,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97098904424673,23.73212890332049,Private room,75,1,51,2018-10-09,0.75,4,320
1021237,Διαμέρισμα με έντονη προσωπικότητα στο Κολωνάκι,5620986,Sofia,,ΛΥΚΑΒΗΤΤΟΣ,37.97985946757351,23.74344121934752,Entire home/apt,69,3,30,2018-09-18,0.47,1,339
1025752,When you need a home...,5647422,Elie,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.988626736300944,23.73790125981093,Entire home/apt,66,3,36,2018-05-31,0.56,1,364
1035870,Charming listed neoclassical house,5698573,Clio,,ΑΚΡΟΠΟΛΗ,37.969800537084026,23.714487389106655,Entire home/apt,200,3,80,2018-10-11,1.17,1,349
1046994,4 apts over 2 levels. Roof top. Next to Plaka!,1418201,Dean,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97947005455623,23.724351575691777,Entire home/apt,250,2,13,2018-07-09,0.26,60,330
1050677,New cosy apartment in center,5784140,Lydia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.960485832137635,23.734751012929454,Entire home/apt,30,2,259,2018-11-12,3.93,1,255
1064292,"Artistic Lux Apartment,Thisio 120m². accept Btc.",5858147,Alex,,ΘΗΣΕΙΟ,37.975726460116725,23.71573347841693,Entire home/apt,83,2,74,2018-08-14,1.18,1,12
1065730,Ultra chic pied-à-terre in Kolonaki,5863032,Vassilis,,ΛΥΚΑΒΗΤΤΟΣ,37.98150588802688,23.743978235184816,Entire home/apt,35,3,223,2018-10-13,3.39,1,0
1068921,STUDIO 1 WITH BALCON-  INTERNET,3961722,Eurydice,,ΑΝΩ ΚΥΨΕΛΗ,38.00643127027734,23.739430754352636,Entire home/apt,25,7,16,2016-08-31,0.27,4,363
1068927,SMALL APARTMENT F   WI - FI,3961722,Eurydice,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.002456675770006,23.728463141080148,Entire home/apt,16,28,5,2018-08-31,0.12,4,0
1077097,Design Penthouse in Kolonaki Athens,5927088,Christina,,ΚΟΛΩΝΑΚΙ,37.97723700295849,23.74402673612727,Entire home/apt,70,5,10,2018-09-29,0.15,1,354
1079291,CENTRE OF ATHENS NEAR ACROPOLIS,3439456,Evgenia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97615090257737,23.72510962013185,Entire home/apt,44,1,603,2018-10-23,9.00,2,106
1081887,90s NEOCLASSIC HOUSE DOWN TOWN GAZI,5949532,Harry,,ΚΕΡΑΜΕΙΚΟΣ,37.98071967544419,23.713918712984395,Entire home/apt,33,2,256,2018-11-07,3.90,6,335
1090225,"Center 3, (3-bedr) Metro 50m,Center",640163,Nikos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.993713973933765,23.728899684289804,Entire home/apt,79,2,18,2018-10-01,0.28,9,365
1091058,Central apartment in Athens,1507882,Ellen,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98931199272536,23.734248974570267,Entire home/apt,40,30,8,2018-07-01,0.22,1,364
1094063,Modern apartment under Acropolis,6010917,Ilias & Danae,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96843134300329,23.726441276461788,Entire home/apt,70,1,302,2018-11-10,4.53,1,312
1094529,Beautiful Street near Acropoli,6013385,Manos,,ΑΚΡΟΠΟΛΗ,37.965097474036455,23.7195939483486,Entire home/apt,38,1,42,2018-10-01,0.76,1,365
1098106,ARCHITECTS DESIGN home in Athens,155520,Helen,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00324350989774,23.730790733633828,Entire home/apt,250,3,0,,,1,365
1116076,Central Location,6125356,Lenka & Greg,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97909305983615,23.728316935867685,Entire home/apt,60,2,61,2018-09-30,0.92,1,363
1122600,Terrace loft in historic Athens ,6158911,Maria,,ΘΗΣΕΙΟ,37.97697498189205,23.721547170835446,Entire home/apt,55,2,185,2018-10-28,3.59,1,357
1130640,HOME in Athens' HEART + BREAKFAST,6023496,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.998998746109095,23.72746805524684,Private room,25,2,89,2017-11-02,1.32,1,302
1137772,STUNNING ACROPOLIS VIEW 2SPC PENTHOUSE BEST AREA,4315682,Dimitris,,ΑΚΡΟΠΟΛΗ,37.97072138986114,23.72666415462583,Entire home/apt,156,1,50,2018-11-02,0.91,9,357
1154316,Filopappos hill garden house,6325987,Persefoni,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96396188686827,23.720825591381175,Entire home/apt,50,1,105,2018-10-16,1.60,1,365
1154328,Big Apartment @ Heart of Athens,5800289,Sonia,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99829612808799,23.72548775323018,Entire home/apt,30,2,14,2017-11-03,0.25,4,365
1164882,Huge 130m renovated City Centre 50 meters metro,5630134,Ioannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98645388584483,23.72075630052508,Entire home/apt,69,2,271,2018-11-13,4.14,2,320
1177492,Trad Studio Appt -  Central Athens,6442400,Rio,,ΣΤΑΔΙΟ,37.966530562271615,23.734931945756944,Entire home/apt,35,1,599,2018-10-27,9.03,1,315
1181929,A Room In A House Next To Acropolis,6193761,Αγγελικη,,ΘΗΣΕΙΟ,37.97432933015604,23.716733071048875,Entire home/apt,65,4,1,2013-06-16,0.02,2,87
1193610,spacious apartment in Athens,1438729,Stelios,,ΑΝΩ ΠΑΤΗΣΙΑ,38.019787091986316,23.73821198973585,Entire home/apt,80,1,1,2016-07-12,0.04,1,0
1199110,The Mighty Aphrodite Suite,2356315,Alice Inn,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97309638995021,23.732129300856,Private room,100,1,69,2018-10-25,1.08,4,339
1207614,Live Centrally-Ancient Agora 20',2718495,Kalliopi,,ΠΕΤΡΑΛΩΝΑ,37.97165177412664,23.711482085584215,Private room,23,1,329,2018-10-25,4.99,3,357
1208210,LIVE UNDER THE ACROPOLIS RUINS,594546,Magda,,ΑΚΡΟΠΟΛΗ,37.96940006336305,23.729880745452473,Entire home/apt,55,2,222,2018-10-23,3.38,1,166
1210642,Live in Athens #04 | Monastiraki,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977757561770616,23.725538428327457,Entire home/apt,94,2,89,2018-03-23,1.40,15,351
1211595,Cozy apt in central Athens - Mets,6615488,Yanni,,ΣΤΑΔΙΟ,37.96669599194973,23.73676390846138,Entire home/apt,30,3,8,2015-10-12,0.14,1,365
1214643,Sweet Apartment Near Panormou Metro,6630475,Ageliki,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99645992377102,23.766002425165855,Entire home/apt,35,2,157,2018-07-26,2.45,2,142
1215033,Live in Athens #03 | Monastiraki,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97808048684512,23.723637567695018,Entire home/apt,145,2,61,2018-06-03,0.95,15,353
1215055,House at the Foothills of Acropolis,13115279,Greece U Around,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97265667958279,23.729672052491086,Entire home/apt,139,2,199,2018-10-08,3.36,7,45
1216176,The Breathtaking View of Acropolis,4549583,Panos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96823664488213,23.73094677658053,Entire home/apt,145,4,156,2018-10-29,2.39,4,164
1216324,"'The Soulsurfer' At City Center, 7min to Metro R1",6636685,Stelios,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9844589980975,23.73927425423084,Private room,23,2,239,2018-10-30,3.62,3,340
1219269,KOLONAKI  THE SAFEST NEIGHBORHOOD,6651770,Eva,,ΛΥΚΑΒΗΤΤΟΣ,37.98166580320474,23.7405726829944,Entire home/apt,27,3,8,2016-03-13,0.13,3,141
1221665,KOLONAKI The center of Athens,6651770,Eva,,ΚΟΛΩΝΑΚΙ,37.98102740487146,23.739231835691037,Private room,30,2,8,2014-09-05,0.13,3,259
1222185,LUXURIOUS PENTHOUSE UNIQUE ACROPOLIS VIEW,6667386,Yorgo,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99179951760576,23.710092419354332,Entire home/apt,110,2,50,2018-09-15,0.80,4,232
1223199,Athens1-Feel it like your own space,5222732,Orchidea Monika,,ΚΥΨΕΛΗ,37.998754480629024,23.738543882866463,Private room,21,2,144,2018-09-10,2.20,3,245
1232086,Apartment in Athens,6718806,Venia,,ΑΝΩ ΚΥΨΕΛΗ,38.007295802649644,23.737394054671867,Entire home/apt,45,2,7,2016-10-23,0.16,1,365
1232279,☰Vast Apartment ❤ Heart of Athens☰,6720362,Versaweiss,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97712143634443,23.726705891327374,Entire home/apt,40,1,251,2018-11-01,3.82,2,170
1234555,Αίσθηση μονοκατοικίας στην Κυψέλη,6731677,Anastasia,,ΚΥΨΕΛΗ,38.00096450322716,23.74213773818416,Entire home/apt,30,2,11,2018-10-21,0.17,1,362
1245373,Great loft in the heart of Athens,6786657,Eleni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98347563419886,23.73303704308788,Entire home/apt,60,1,61,2018-08-15,0.94,1,365
1247625,Charming 1bd apartment in Lycabettus hill,6798813,Dimitrios,,ΛΥΚΑΒΗΤΤΟΣ,37.985447819373235,23.75069439095713,Entire home/apt,50,3,1,2016-06-02,0.03,1,0
1259001,Beautiful apartment near Acropolis,6855462,Lucy & Matt,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96503550907252,23.72436666314346,Entire home/apt,43,3,12,2016-12-31,0.37,2,178
1259830,Exotic Athens loft in downtown-Gazi,3622853,Anna&Theo,,ΚΕΡΑΜΕΙΚΟΣ,37.97983038634334,23.714497406976005,Entire home/apt,50,1,133,2018-10-21,2.07,5,349
1271620,Uber Modern & Comfy Apartment in Petralona Athens,3635281,Nadia,,ΠΕΤΡΑΛΩΝΑ,37.96949505007219,23.710346334286612,Entire home/apt,69,5,5,2017-06-03,0.09,3,303
1272844,Small hostel with garden in Mets,2717857,Katerina,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96470992352038,23.739298114501388,Entire home/apt,35,3,136,2018-10-26,2.12,1,332
1273159,Apartment under Acropolis-Athens,6929370,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96925680470225,23.730595059008124,Entire home/apt,59,3,60,2018-10-23,2.23,1,357
1274262,Central Athens/Victoria sq flat,6936206,Elena,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99172413851658,23.730363923158716,Entire home/apt,53,2,13,2016-08-28,0.21,1,287
